Judul,Berita,Topik
Dompet Dhuafa dan Duha Muslimwear Ajak 40 Anak Yatim Rekreasi ke Ancol,"KOMPAS.com - Binar Bahagia terpancar dari wajah puluhan anak yatim yang tiba di halaman parkir Ancol, Jakarta, Sabtu (25/11/2023). Mereka tak sabar membendung antusias bereksplorasi pada acara Little Explorer 2023 yang akan menjelajah Seaworld dan Ocean Dream Ancol.
Mayoritas peserta yang berasal dari tiga yayasan yatim di Kota Bogor, Tangerang, dan Jakarta tersebut, baru pertama kali mengunjungi kawasan wisata Ancol.
Salah satu peserta acara, Bahagia Maulida, mengaku senang bisa ikut jalan-jalan ke Ancol.
“Ini pertama kali saya ke Ancol. Senang banget bisa masuk akuarium Seaword dan mencoba beberapa permainan. Pokoknya asyik dan seru sekali hari ini. Semoga nanti aku diajak ke sini (Ancol) lagi,” ucap siswi kelas 2 Sekolah Menengah Pertama (SMP) itu yang turut menjelajah Ancol di Program Little Explorer 2023.
Meski hujan deras sempat mengguyur kawasan Ancol, kondisi tersebut tak menyurutkan semangat anak-anak mengikuti rangkaian Little Explorer 2023.
Acara yang bergulir berkah kolaborAksi Dompet Dhuafa dengan Duha Muslimwear tersebut benar-benar memberikan pengalaman baru bagi 40 anak yatim.
Diawali dengan menjelajahi akuarium raksasa dan mengenal beragam jenis ikan dan hewan laut di Seaworld, mereka kemudian menjajal berbagai wahana permainan di Ocean Dream Ancol.
Tak ketinggalan, pada Little Explorer kali ini, anak-anak juga diajak menyaksikan pertunjukan lumba-lumba, singa laut, melihat penguin ,dan menjajal wahana 5 dimensi.
Sebagai pengawal acara, tim Partnership Dompet Dhuafa Dian Sukma Riani mengatakan bahwa kegiatan tersebut merupakan implementasi dari kolaborasi Dompet Dhuafa dengan Duha Muslimwear.
“Campaign ini berlangsung selama Ramadhan kemarin. Jadi, setiap pembelian produk Duha Muslimwear, Rp 5.000 dari setiap pembelian akan didonasikan untuk anak-anak di yayasan, baik yatim dan piatu. Alhamdulillah, implementasi tersebut pada hari ini bisa mengajak 40 anak dari tiga yayasan ke Seaworld dan Ocean Dream, menjelajahi wahana di sana,” ucapnya dalam siaran pers yang diterima Kompas.com, Senin (27/11/2023).
Selain menjelajahi wahana, lanjut Dian, anak-anak yatim juga diajak makan bersama dan menerima paket school kit dari Dompet Dhuafa.
“Mudah-mudahan, adik-adik yang mengikuti jalan-jalan hari ini bisa merasakan kebahagiaan, karena dapat menjelajahi Ancol. Banyak dari mereka belum pernah berkunjung ke sini,” jelasnya.
Adapun kebahagiaan menjelajahi Ancol tak hanya dirasakan oleh anak-anak, tim Dompet Dhuafa, dan Duha Muslimwear saja. Salah satu pendamping peserta dari Yayasan Nurussibyan Pakuhaji, Tangerang, Yunita Mawardi mengaku senang bisa mendapatkan kesempatan untuk mengajak anak-anak asuh di yayasan tersebut berekreasi ke Ancol.
“Alhamdulillah, kami mendapat kesempatan mengajak anak-anak rekreasi ke sini (Ancol). Bahkan antusias mereka sudah sejak minggu lalu, ketika diberitahu bahwa akan ada rekreasi jalan-jalan ke Ancol. Mereka senang sekali ketika tahu akan diajak jalan-jalan ke Ancol. Karena mayoritas mereka baru kali ini mengunjungi Ancol,” ucapnya.
Yunita berharap, kerja sama tersebut terus berlangsung untuk menyenangkan anak-anak yang kurang beruntung, sehingga mereka memiliki pengalaman-pengalaman seru.














",NEWS
"Kisah Widiati, Berbisnis Frozen Food untuk Bantu Kekhawatiran Para Ibu","KOMPAS.com - Makanan olahan merupakan makanan yang telah melalui proses pengolahan, baik secara fisik maupun kimiawi. Tak jarang, makanan olahan menjadi pilihan praktis bagi orang tua untuk memenuhi kebutuhan nutrisi anak.
Meski makanan olahan bisa dikonsumsi oleh anak-anak, tetapi perlu diperhatikan jika tak semua makanan olahan cocok untuk anak, terutama makanan olahan yang mengandung pengawet berbahan kimia.
Perhatian besar terhadap kebutuhan nutrisi balita yang dialami Widiati Wulandari membuatnya tergerak untuk memproduksi nugget secara mandiri. Dari hal itu, kini ia sudah sukses mendirikan sebuah jenama D’Mamam di bawah nama perusahaan PT. D’Mamam Sehatin Indonesia.
Produk olahan D’Mamam adalah makanan siap saji yang dibekukan (frozen food) berupa nugget, bakso, sosis, dan bento food yang diolah dari daging ayam, sapi, ikan, dan udang.
Sebagai seorang ibu yang juga bekerja di Jakarta untuk membagi waktu antara mempersiapkan makanan bagi anak dan bersiap bekerja adalah dua hal yang cukup memakan waktu.
Hal ini menimbulkan kekhawatiran dalam diri Widiati apabila ia harus menyediakan makanan berupa makanan cepat saji yang mengandung pengawet dan msg dalam jumlah tak wajar bagi balita.
Ia menyadari, jika di pasaran sulit untuk memperoleh produk olahan yang aman dan dikhususkan bagi anak-anak balita. Ia pun memutuskan untuk membuat stok nugget bagi anaknya.
“Biasanya saya buat stok nugget itu hari Sabtu atau Minggu, jadi di hari kerja saya bisa mempersiapkan nugget itu untuk anak saya,” ungkap Widiati kepada Kompas.com saat dihubungi Jumat, (24/11/2023).
“Suatu saat saya pindah ke Bogor dan tidak bekerja. Ketika masih mencoba jualan produk olahan merek lain, saya dianjurkan untuk menjualkan nugget yang saya olah. Alhamdulillah, ternyata anaknya teman-teman saya cocok,” sambung Widiati.
Berawal dari modal senilai Rp 500.000, ia membuka pre-order (PO) dan mempromosikannya melalui media sosial Instagram. Setelah perjalanan panjang, kini Widiati sudah memiliki sebuah rumah produksi dan menjadi salah satu pionir makanan olahan yang aman dikonsumsi balita.
Dok. D'Mamam Salah satu produk yang dihasilkan D'Mamam, berupa nugget ayam tanpa bahan pengawet















Copyright 2008 - 2023 PT. Kompas Cyber Media (Kompas Gramedia Digital Group). All Rights Reserved.",UMKM
"Semifinal Piala Dunia U17 2023 Argentina Vs Jerman, 3 Jadi Angka Keramat Der Panzer","KOMPAS.com - Laga semifinal Piala Dunia U17 2023 antara Argentina vs Jerman akan digelar di Stadion Manahan, Solo, Selasa (28/11/2023).
Argentina menyadari kekuatan besar Jerman karena Der Panzer merupakan juara Piala Eropa U17 2023.
Selain itu, Jerman juga sama sekali belum tersentuh kekalahan di Piala Dunia U-17 2023 ini.
Tiga laga di penyisihan grup dilewati dengan mencetak tiga gol pada setiap laga, yakni saat berjumpa Meksiko U-17 (3-1), Selandia Baru U-17 (3-1), dan Venezuela U-17 (3-0).
Di fase gugur, Die Mannschaft juga tak terbendung. Jerman menaklukkan Amerika Serikat U-17 (3-2) pada babak 16 besar dan menggulung Spanyol U-17 (1-0) pada fase perempat final.
Pelatih Argentina, Diego Placente, mengakui keistimewaan lawannya.
Menurut dia Jerman memang lawan sulit. Placente tidak sekadar berkata-kata karena saat masih sebagai pemain, dirinya pernah lama bermain di Bundesliga Jerman dengan memperkuat klub elite Bayer Leverkusen.
""Kami senang bisa berada di semifinal. Kami tahu bahwa pertandingan besok akan sangat sulit. Kami harus menghargai lawan kami,"" kata Diego Placente dalam sesi konferensi pers jelang pertandingan, Senin (27/11/2023).
""Jerman, seperti diketahui, adalah lawan yang hebat. Jadi, kami senang bisa menghadapi mereka. Karena laga besok akan berlangsung sulit, kami akan melakukan yang terbaik,"" ujarnya lagi.
KOMPAS.com/Adil Nursalam Perayaan gol Charles Herrmann (nomor 11) membawa Timnas U17 Jerman ungguli AS 1-0 pada pertandingan 16 besar Piala Dunia U17 2023 Indonesia, Selasa (21/11/2023) di Stadion Si Jalak Harupat (SJH) Soreang, Kabupaten Bandung. 
Semangat tim muda La Albiceleste memang tengah membara setelah mereka menggasak Brasil tiga gol tanpa balas pada babak perempat final. Kemenangan telak ini terasa menggembirakan karena sekaligus menjadi ajang balas dendam.














",BOLA
Sutradara Twilight Sudah Incar Jacob Elordi dan Jenna Ortega Seandainya Versi Reboot Dibuat,"Dalam sebuah wawancara di podcast Watch-a-long, Hardwicke setuju dengan pilihan penggemar Twilight soal aktor yang mungkin cocok untuk memerankan Edward Cullen dan Bella Swan. 
Bahwa Jenna Ortega dan Jacob Elordi akan sangat cocok untuk memerankan Bella Swan dan Edward Cullen.
""Maksud saya, dia luar biasa. Dia mungkin akan menjadi Edward saat ini,"" kata Hardwicke tentang Elordi.
""Saya pikir ada banyak aktor muda yang sangat keren saat ini. Tentu saja, Anda baru saja menyebut Jenna Ortega, dia luar biasa,"" sambungnya.
Hardwicke juga menyebutkan, baru-baru ini ia bertemu dengan aktor Lewis Tan.
Lewis Tan mengatakan kepadanya bahwa ia mencoba untuk mendapatkan peran Jacob Black, yang pernah diperankan oleh Taylor Lautner.
Sementara itu, saat memperingati 15 tahun Twilight, Hardwicke mengingat bagaimana dia menemukan Kristen dan jatuh cinta sejak awal.
Hardwicke menjelaskan bahwa ia mengetahui telah menemukan sosok Bella dalam diri Kristen Stewart sejak awal ketika ia melihat sang aktris dalam trailer film Into the Wild pada tahun 2007.
Dia rela terbang ke Pittsburgh di mana Stewart sedang syuting film dan melihat tes layarnya dengan Jackson Rathbone, yang kemudian berperan sebagai Jasper Cullen, salah satu saudara angkat Edward.














",HYPE
Tol Serang-Panimbang Akan Beroperasi Penuh Tahun 2025,"Dia menjelaskan, jalan tol sepanjang 83,67 km itu terbagi tiga seksi. Di mana sejauh ini Seksi 1 Serang-Rangkasbitung yang sudah beroperasi hampir sekitar dua tahun.
""Kemudian yang Seksi 2 dan 3 yang saat ini sedang konstruksi, rencananya tahun 2025 baru selesai dan mulai beroperasi,"" ujar Agung Budi Waskito dalam Public Expose Live 2023 secara virtual pada Senin (27/11/2023).
Dikutip dari laman Badan Pengatur Jalan Tol (BPJT), porsi pembangunan tiga seksi Tol Serang-Panimbang terbagi menjadi dua.
Seksi 1 Serang-Rangkasbitung dan Seksi 2 Rangkasbitung-Cileles menjadi porsi Badan Usaha Jalan Tol (BUJT) PT Wijaya Karya Serang Panimbang. Sementara Seksi 3 Cileles-Panimbang porsi pemerintah.
Hingga awal Agustus 2023 lalu, progres konstruksi Seksi 2 telah mencapai 52,45 persen. Sedangkan Seksi 3 mencapai 13,84 persen.
Sebelumnya, Direktur Jenderal (Dirjen) Bina Marga Hedy Rahadian pernah mengatakan, proyek Tol Serang-Panimbang masih kekurangan anggaran sekitar Rp 5 triliun.
""Jadi kita lagi cari pinjaman lewat pembiayaan loan atau pembiayaan dalam negeri,"" tuturnya saat ditemui usai Rapat Dengar Pendapat (RDP) Komisi V DPR RI, Jakarta pada Rabu (6/9/2023).














",PROPERTI
"Jelang Libur Nataru 2024, Pengelola Wisata Diimbau Tingkatkan Keselamatan","KOMPAS.com - Menteri Pariwisata dan Ekonomi Kreatif (Menparekraf) Sandiaga Uno mengimbau para pengelola wisata untuk meningkatkan aspek keselamatan saat menyambut wisatawan jelang libur Natal dan Tahun Baru (Nataru) 2024.
“Libur Nataru segera tiba. Oleh karena itu, kita harus menyiapkan terutama berkaitan dengan risiko bencana yang mungkin timbul dan juga karena musim penghujan yang sudah ada,” kata Sandiaga dalam The Weekly Brief with Sandi Uno di Jakarta, Senin (17/11/2023).
Ia menambahkan, para pelaku wisata harus dapat mengelola tempatnya dengan evaluasi dan prosedur agar semua kegiatan rekreasi berjalan aman dan menyenangkan.
“Destinasi-destinasi harus menyediakan keselamatan tambahan untuk wisata air seperti pelampung, alat penyelamat, dan juga peta yang jelas kepada para pengunjung untuk rute evakuasi,” imbuhnya.
KOMPAS.com/ANGGARA WIKAN PRASETYA Wisatawan naik kano di Lembah Oya Kedungjati, Yogyakarta.
Lebih lanjut, ia juga berpesan agar para pelaku wisata dapat memperhatikan kondisi cuaca saat periode liburan tersebut.
Menparekraf juga menyebut pihaknya akan menerbitkan surat edaran, untuk mengingatkan kembali para Dinas Pariwisata di daerah terkait standar keselamatan dan keamanan berwisata.
“Kami pastikan bahwa surat edaran, dan imbauan kepada dinas provinsi dan kabupaten kota juga bisa segera mengacu pada standar Nasional Indonesia (SNI) yaitu CHSE,” tuturnya.
KOMPAS.com/ANGGARA WIKAN PRASETYA Belajar snorkeling dan menyelam di Umbul Ponggok Klaten.
Lebih lanjut, terkait kecelakaan di tempat wisata beberapa waktu lalu, Sandiaga menyebut pihaknya tidak akan membuat daftar destinasi mana yang berpotensi bahaya.
Namun, tempat-tempat wisata tetap harus dipastikan beroperasi sesuai dengan standar yang berlaku.
“Kami hanya akan memastikan bahwa destinasi yang akan dikunjungi itu melakukan pengecekan prosedur, infrastuktur, memastikan bahwa aman, nyaman, dan menyenangkan,” pungkasnya.
 














",TRAVEL
Rocky Gerung: Jaksa yang Menuntut Haris-Fatia Pengetahuan soal Lingkungannya Nol ,"JAKARTA, KOMPAS.com - Akademisi Rocky Gerung menilai, Jaksa Penuntut Umum (JPU) yang menuntut terdakwa Haris Azhar dan Fatia Maulidiyanti memiliki pengetahuan yang minim soal lingkungan.
 ""Saya ikuti dari awal dan terlihat bahwa jaksa yang menuntut kasus ini pengetahuannya nol tentang isu lingkungan,"" kata Rocky kepada wartawan di Pengadilan Negeri Jakarta Selatan, Senin (27/11/2023).
 Pendapat itu dilontarkan Rocky Gerung karena JPU dianggap tidak memiliki kapasitas untuk melihat isu-isu lingkungan.
 Sebab, kata Rocky, tidak ada satu orang pun di seluruh dunia yang harus dipidana ketika membahas soal lingkungan.
 ""Sudah semacam kesepakatan peradaban bahwa siapa pun yang membela lingkungan, tidak boleh dianggap sebagai kriminal. Itu logika di dalam peradaban,"" ucap Rocky.
 Dirinya juga menilai, kasus dugaan pencemaran nama baik yang menyeret Haris-Fatia adalah suatu bentuk upaya pembungkaman negara atas warga negaranya sendiri.
 ""Ya, absurd (tidak jelas) itu (tuntutan kepada Haris-Fatia). Bagaimana bisa ada warga negara dituntut oleh negara karena membela lingkungan. Kan ngaco itu. Lain jika Haris-Fatia bikin kesepakatan untuk beli senjata api atau lempar molotov, itu lain,"" tegas Rocky.
 ""Ini kan riset dan riset itu sifatnya on going. Jadi, risetnya memang belum selesai. Enggak boleh diuji di pengadilan. Riset tuh diuji di universitas. Kan itu dasar dan cara melihatnya (melihat riset),"" ucap dia lagi.
 Agenda sidang terdakwa Haris Azhar dan Fatia Maulidiyanti kini masuk dalam pembacaan nota pembelaan atau pledoi. Mereka berdua dituntut hukuman penjara oleh JPU dengan masa tahanan yang berbeda.
 Haris dituntut 4 tahun penjara, sementara Fatia dituntut 3,5 tahun.
Keduanya dianggap terbukti melanggar Pasal 27 ayat 3 juncto Pasal 45 ayat 3 Undang-Undang (UU) Nomor 11 Tahun 2008 tentang Informasi dan Transaksi Elektronik (UU ITE).
 Sidang kasus pencemaran nama baik ini bermula saat Haris dan Fatia berbincang dalam podcast di kanal YouTube berjudul ""Ada Lord Luhut di Balik Relasi Ekonomi-OPS Militer Intan Jaya!! Jenderal BIN Juga Ada!! NgeHAMtam"".
 Dalam video tersebut, keduanya menyebut Menko Kemaritiman dan Investasi Luhut Binsar Panjaitan ""bermain"" dalam bisnis tambang di Intan Jaya, Papua.














",NEWS
"Pemkot Depok Kembali Beri Makanan Pencegah Stunting, Menunya Dimsum Isi Ayam-Sayuran","Menu makanan untuk mencegah stunting itu kembali diberikan setelah ditiadakan selama tiga hari pada 24-26 November 2023.
Warga Cilodong bernama Erna (41) mengatakan, kali ini, menu kudapan yang diberikan yakni tujuh dimsum ayam yang dikemas dalam toples bening.
""Hari ini menu PMT-nya dimsum, dapat tujuh buah. Daging ayam di dimsumnya banyak, ada sayurnya juga,"" kata dia saat dihubungi Kompas.com, Senin.
Sebelum mendapatkan menu PMT hari ini, Erna sudah mengetahui bahwa program PMT lokal dihentikan sementara selama tiga hari.
Informasi itu disampaikan oleh kader posyandu setempat.
""Dikasih tahu gini, 'Ibu-ibu, kabar terakhir di-hold (tunda) tiga hari untuk PMT lokal. Teman-teman maaf, tolong info ke ibu balita yang mendapat PMT, kalau pemberian PMT libur dulu sampai Minggu. Insya Allah Senin mulai dikirim lagi',"" ungkap Erna.
Sebagai informasi, Dinas Kesehatan (Dinkes) Kota Depok sebelumnya menghentikan sementara program PMT lokal yang sudah berjalan sejak 10 November 2023.
Program ini dihentikan selama tiga hari pada 24-26 November 2023, usai menuai banyak kritik.
Kepala Dinas Kesehatan Kota Depok Mary Liziawati mengatakan, program PMT dihentikan sementara untuk dievaluasi, setelah adanya masukan dari berbagai pihak, termasuk DPRD Kota Depok, media, dan masyarakat.
Evaluasi yang dilakukan meliputi pemantauan kenaikan berat badan balita sasaran, penguatan sosialisasi kepada masyarakat dan kader, serta tetap melakukan edukasi gizi seimbang dan pemberian makan bagi anak dan balita (PMBA) kepada pengasuh atau ibu balita.














",NEWS
"Dukung Pengembangan Eduwisata Toga, Pemkab Tala akan Perbaiki Akses Menuju Lokasi","Hal itu dilakukan sebagai upaya mendukung pengembangan obyek wisata baru di Kabupaten Tala tersebut.
Untuk itu, Penjabat (Pj) Bupati Tala Syamsir Rahman meminta Dinas Pekerjaan Umum, Penataan Ruang, dan Pertanahan (PUPRP) Kabupaten Tala mengeluarkan anggaran khusus untuk perbaikan jalan menuju lokasi pada 2024.
“Akan tetapi, harus ada proposal dulu dari pemerintah desa,” ucapnya dalam rilis pers yang diterima Kompas.com, Senin (27/11/2023).
Syamsir mengatakan, akses jalan yang bagus menjadi patokan bagi wisatawan yang ingin berkunjung ke suatu destinasi wisata. Ia juga mengingatkan, jika kondisi jalan masih rusak, calon wisatawan bisa memilih untuk tidak jadi berkunjung.
“Sarana pertama adalah jalan. Karena akses menuju suatu tempat akan nyaman apabila jalannya juga nyaman. Dengan jalan yang nyaman, akses ekonomi bagi masyarakat sekitar menjadi terbuka. Itu kuncinya,” tegas Syamsir.
Syamsir melanjutkan, pihaknya juga membuka peluang agar pihak desa dapat terus melakukan pengembangan lain, seperti bantuan penambahan hortikultura serta hewan-hewan yang dapat menambah daya tarik destinasi wisata tersebut.
Kendati demikian, kata Syamsir, kesadaran itu harus dimulai dari masyarakat setempat, termasuk Badan Usaha Milik Desa (BUMDes) yang menjadi pengelola Eduwisata Toga.
“Percantik lagi tempat ini. Floranya, bunganya, bisa tambahkan hewan, seperti kelinci. Gerakkan juga kelompok tani. Kita tidak boleh puas dengan apa yang ada. Kalau mau maju, desa ini juga harus berpikir sendiri bagaimana caranya,” katanya.
Untuk diketahui, Eduwisata Toga merupakan destinasi wisata seluas dua hektare yang menggabungkan sektor pendidikan, teknologi, dan pertanian.
Kawasan wisata itu hadir berkat program Matching Fund dari Kementerian Pendidikan, Kebudayaan, Riset, Teknologi, dan Perguruan Tinggi (Kemenristekdikti) yang ditindaklanjuti oleh Politeknik Negeri Tala (Politala).
Dalam pengelolaannya, Politala menggandeng Pemerintah Desa Tirta Jaya melalui Badan Usaha Milik Desa (BUMDes) Maju Bersama. Obyek wisata ini pun masih akan terus dikembangkan sesuai site plan.
Kawasan Eduwisata Toga sendiri dilengkapi barcode yang dapat dipindai untuk mengetahui informasi seputar toga yang terdapat di sana.
Ke depan, fasilitas Eduwisata Toga akan terus dilengkapi dengan menghadirkan camping ground, area bermain anak, musala, serta penangkaran maggot, madu kelulut, dan kelinci. ",ADVERTORIAL
"Soal Baliho Bergambar Kaesang dengan Jokowi, Ini Kata Giring PSI","JAKARTA, KOMPAS.com - Anggota Dewan Pembina DPP Partai Solidaritas Indonesia (PSI) Giring Ganesha angkat bicara soal baliho Ketua Umum PSI Kaesang Pangerap yang bersanding dengan Presiden Joko Widodo (Jokowi).
“Loh, itu kan Pak Jokowi menyampaikan di HUT PSI, kan,” kata Giring usai acara “Deklarasi Kampanye Pemilu Damai Tahun 2024” di Kantor KPU, Jakarta Pusat, Senin (27/11/2023).
Baliho tersebut, lanjut Giring, merupakan slogan dari PSI.
“Itu kan tagline-nya PSI untuk pemenangan kami, kami menyampaikan itu, wah luar biasa sekali sih,” ujar Giring.
Baliho bergambar Kaesang dan Jokowi itu bertebaran di sudut-sudut Ibu Kota, seperti misalnya di Jalan Mabes Hankam, tepatnya di depan cafe East 37 Coffee.
KOMPAS.com/FIRDA RAHMAWAN Anggota Dewan Pembina DPP Partai Solidaritas Indonesia (PSI) Giring Ganesha usai acara “Deklarasi Kampanye Pemilu Damai Tahun 2024” di Kantor KPU, Jakarta Pusat, Senin (27/11/2023).
Di situ terdapat foto Ketua Umum PSI Kaesang Pangarep, di sebelahnya ada foto Presiden Jokowi yang notabene ayah kandungnya.
Di baliho itu terdapat tulisan “GENERASI OPTIM15”.
Pantauan Kompas.com, serupa muncul di Jalan TB Simatupang, wilayah Kampung Rambutan, Ciracas, Jakarta Timur, tepatnya di sebelah gerbang tol Kampung Rambutan.
Sebagai informasi, pada saat HUT ke-8 PSI pada 31 Januari 2023, Presiden Jokowi menyampaikan agar PSI yang saat itu masih dipimpin Giring Ganesha, harus optimistis dapat tembus ke Senayan.
Ia pun berharap agar seluruh kader PSI tidak berpikir pesimistis.

Sementara itu, saat menyampaikan pidato usai ditunjuk sebagai Ketum PSI, Kaesang sempat menyampaikan pesan yang sama kepada seluruh kader PSI di seluruh Indonesia.
""Izinkan saya melihat dari kacamata yang lain, kacamata optimisme. Bahwa politik bila dilakukan secara benar oleh orang yang tepat, maka politik akan menjadi sumber kebaikan dan kesejahteraan,"" ucap Kaesang saat kegiatan Kopi Darat Nasional (Kopdarnas) PSI 2023, pada 25 September 2023.
""Terus terang, saya masuk politik itu, ya, salah satu inspirasinya Bapak saya sendiri. Beliau ini orang yang sangat saya cintai dan saya hormati, saya ingin mengikuti jejak beliau berpolitik untuk kebaikan. Kepada Bapak, saya ingin menyampaikan. Izin, saya mau menempuh jalan saya Pak. Semoga Gusti Allah memberkahi jalan yang saya pilih,"" imbuhnya.














",NEWS
